,name,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
2867,1679,0,0,4.0,107,15,62,1080,400.0,5047
2868,1692,1,0,3.7,74,20,62,1156,300.0,5047
2869,643,0,0,4.5,203,13,62,1547,150.0,5047
2870,2011,0,0,3.2,41,13,62,1617,400.0,5047
2871,552,0,0,4.0,53,15,62,1112,400.0,5047
2872,218,0,1,3.9,156,15,20,1446,1100.0,5047
2873,2086,1,0,3.9,146,15,62,1476,600.0,5047
2874,2775,1,0,2.8,142,20,3,181,300.0,5047
2875,867,0,1,4.3,2651,8,5,718,1300.0,5047
2876,1931,1,1,4.0,2103,8,27,540,2000.0,5047
2877,954,0,1,4.4,2039,48,21,927,1200.0,5047
2878,166,0,1,4.5,8375,8,61,20,2000.0,5047
2879,2845,0,0,4.5,1573,8,21,1547,1500.0,5047
2880,2379,0,1,4.4,256,8,54,139,1500.0,5047
2881,2709,0,1,4.2,240,8,57,31,1500.0,5047
2882,1552,1,1,4.3,393,8,5,892,1600.0,5047
2883,2062,0,1,4.1,548,8,60,878,1100.0,5047
2884,1130,0,0,4.0,949,8,57,1196,1100.0,5047
2885,1568,1,0,4.0,1203,8,8,663,2000.0,5047
2886,1050,0,0,2.0,395,8,46,878,1500.0,5047
2887,2699,0,1,4.4,4575,49,46,156,1700.0,5047
2888,713,0,0,4.7,3894,65,54,647,1500.0,5047
2889,2451,0,1,4.2,3116,48,46,624,2500.0,5047
2890,1442,0,1,4.4,858,48,37,148,3000.0,5047
2891,2400,1,1,4.4,2229,48,39,1014,3000.0,5047
2892,949,0,0,4.4,2392,48,25,1124,1500.0,5047
2893,1161,0,1,4.5,5262,76,21,5,2500.0,5047
2894,1620,1,1,4.6,1211,76,21,146,1700.0,5047
2895,253,0,1,4.2,2212,65,55,694,1700.0,5047
2896,954,0,1,4.4,2039,48,21,927,1200.0,5047
2897,2473,1,1,4.4,3651,48,23,1464,1300.0,5047
2898,2708,0,0,4.3,606,76,60,671,1300.0,5047
2899,2715,1,1,4.3,3484,48,61,646,1700.0,5047
2900,2447,0,1,4.2,1418,49,60,667,1500.0,5047
2901,95,0,1,4.3,446,65,54,1124,2000.0,5047
2902,2324,0,0,4.3,1028,48,46,1114,1500.0,5047
2903,12,0,1,4.3,595,27,21,149,2500.0,5047
2904,2235,1,1,4.4,484,76,5,1124,1900.0,5047
2905,1196,1,0,4.3,1703,12,46,711,1300.0,5047
2906,2950,0,1,4.4,108,48,21,1225,1000.0,5047
2907,249,0,1,4.3,474,65,46,878,3000.0,5047
2908,893,0,0,4.3,2240,12,5,885,1100.0,5047
2909,561,0,1,4.3,284,76,5,1104,1200.0,5047
2910,257,0,1,4.1,209,49,60,690,1000.0,5047
2911,2836,1,1,4.2,2270,76,21,815,1400.0,5047
2912,2272,0,0,4.2,1279,12,57,697,1100.0,5047
2913,15,1,1,4.0,932,12,21,22,1000.0,5047
2914,112,0,1,4.1,93,65,57,664,1000.0,5047
2915,2087,0,0,4.2,2020,73,26,26,1200.0,5047
2916,708,0,1,3.9,680,12,21,1559,1200.0,5047
2917,2459,0,1,4.2,538,49,26,1404,1500.0,5047
2918,650,0,0,3.9,378,65,4,1235,1000.0,5047
2919,1043,0,0,4.2,38,66,4,897,2000.0,5047
2920,409,0,0,4.1,1543,48,57,760,1200.0,5047
2921,1273,0,1,4.1,608,49,27,624,2800.0,5047
2922,3154,0,0,3.8,617,49,46,1254,3000.0,5047
2923,671,0,1,3.9,747,12,57,886,1500.0,5047
2924,2357,0,0,3.9,191,76,4,878,600.0,5047
2925,3055,0,0,2.7,402,49,57,1196,1000.0,5047
2926,2921,0,0,3.9,234,47,5,996,1000.0,5047
2927,868,0,0,3.7,293,65,57,1296,1000.0,5047
2928,2862,0,0,4.0,93,65,46,878,2000.0,5047
2929,2457,0,0,4.0,62,78,46,878,1500.0,5047
2930,162,0,1,4.0,196,49,47,1368,3000.0,5047
2931,2567,0,1,3.8,73,73,4,723,1200.0,5047
2932,261,0,0,3.9,72,48,46,1621,2500.0,5047
2933,1582,0,1,4.0,98,78,46,887,2400.0,5047
2934,2221,0,1,3.8,108,78,4,1196,1400.0,5047
2935,1754,0,0,4.1,259,49,21,663,1200.0,5047
2936,3081,0,1,4.2,258,49,21,1661,1500.0,5047
2937,1147,1,1,4.7,4657,15,59,1458,1300.0,5047
2938,2449,0,1,4.0,323,15,46,1397,1300.0,5047
2939,1137,1,0,3.9,77,44,30,956,800.0,5047
2940,1711,1,0,4.1,323,44,13,342,700.0,5047
2941,1141,1,0,4.0,152,42,12,219,350.0,5047
2942,715,1,0,4.0,100,44,30,175,150.0,5047
2943,1062,1,0,3.9,110,42,30,950,200.0,5047
2944,1354,0,0,3.9,43,42,9,224,200.0,5047
2945,2775,0,0,3.8,34,42,0,187,400.0,5047
2946,1542,0,0,3.8,286,45,33,784,500.0,5047
2947,259,0,0,3.7,73,43,70,1118,250.0,5047
2948,1970,1,1,4.4,1110,12,21,208,1200.0,5047
2949,2708,0,0,4.3,606,76,60,671,1300.0,5047
2950,2583,0,1,4.1,1327,48,21,810,2100.0,5047
2951,2715,1,1,4.3,3484,48,61,646,1700.0,5047
2952,2447,0,1,4.2,1418,49,60,667,1500.0,5047
2953,12,0,1,4.3,595,27,21,149,2500.0,5047
2954,2235,1,1,4.4,484,76,5,1124,1900.0,5047
2955,1645,1,1,4.5,1394,12,21,558,1700.0,5047
2956,2950,0,1,4.4,108,48,21,1225,1000.0,5047
2957,2878,0,1,4.2,332,48,21,1375,1000.0,5047
2958,893,0,0,4.3,2240,12,5,885,1100.0,5047
2959,561,0,1,4.3,284,76,5,1104,1200.0,5047
2960,257,0,1,4.1,209,49,60,690,1000.0,5047
2961,2836,1,1,4.2,2270,76,21,815,1400.0,5047
2962,2272,0,0,4.2,1279,12,57,697,1100.0,5047
2963,2861,1,1,4.3,500,48,21,558,1300.0,5047
2964,566,1,1,4.2,980,78,21,913,1000.0,5047
2965,15,1,1,4.0,932,12,21,22,1000.0,5047
2966,112,0,1,4.1,93,65,57,664,1000.0,5047
2967,708,0,1,3.9,680,12,21,1559,1200.0,5047
2968,2459,0,1,4.2,538,49,26,1404,1500.0,5047
2969,2232,0,1,4.1,270,65,38,1156,4000.0,5047
2970,2782,1,1,4.1,765,78,21,29,1200.0,5047
2971,650,0,0,3.9,378,65,4,1235,1000.0,5047
2972,2148,1,0,4.0,162,66,21,1156,1700.0,5047
2973,1068,1,1,4.3,225,49,5,122,2000.0,5047
2974,1043,0,0,4.2,38,66,4,897,2000.0,5047
2975,2810,0,1,4.4,424,65,38,521,3500.0,5047
2976,409,0,0,4.1,1543,48,57,760,1200.0,5047
2977,2930,1,1,4.0,188,74,21,1361,1300.0,5047
2978,1707,0,1,4.4,183,48,21,1013,1800.0,5047
2979,901,1,0,4.2,121,48,21,1152,1000.0,5047
2980,1023,0,1,4.1,335,49,21,1050,1800.0,5047
2981,671,0,1,3.9,747,12,57,886,1500.0,5047
2982,2357,0,0,3.9,191,76,4,878,600.0,5047
2983,3055,0,0,2.7,402,49,57,1196,1000.0,5047
2984,2921,0,0,3.9,234,47,5,996,1000.0,5047
2985,2489,0,0,3.1,120,48,21,1304,1200.0,5047
2986,868,0,0,3.7,293,65,57,1296,1000.0,5047
2987,162,0,1,4.0,196,49,47,1368,3000.0,5047
2988,2567,0,1,3.8,73,73,4,723,1200.0,5047
2989,193,0,0,3.5,53,48,21,154,1800.0,5047
2990,2221,0,1,3.8,108,78,4,1196,1400.0,5047
2991,1754,0,0,4.1,259,49,21,663,1200.0,5047
2992,3081,0,1,4.2,258,49,21,1661,1500.0,5047
2993,1864,0,1,3.6,277,76,21,56,800.0,5047
2994,1147,1,1,4.7,4657,15,59,1458,1300.0,5047
2995,1985,1,1,4.3,840,9,22,1468,600.0,5047
2996,1284,1,1,4.2,767,9,20,1166,700.0,5047
2997,3127,1,1,3.8,818,9,21,1156,750.0,5047
2998,44,0,1,4.8,2882,84,20,813,1600.0,5047
2999,991,0,1,4.9,2745,84,20,153,1400.0,5047
3000,1344,1,1,4.0,2807,84,21,1143,1100.0,5047
3001,1133,0,1,4.1,460,84,21,1348,1000.0,5047
3002,2892,0,0,4.1,450,84,20,1156,1800.0,5047
3003,1645,1,1,4.7,1512,84,20,558,1700.0,5047
3004,446,0,1,4.0,345,53,21,138,1500.0,5047
3005,1438,0,0,3.9,69,84,21,1441,1200.0,5047
3006,1614,0,1,4.1,821,84,37,1160,2500.0,5047
3007,2882,1,1,4.2,560,84,20,1365,1000.0,5047
3008,1684,0,1,4.0,288,84,20,636,1500.0,5047
3009,2928,0,1,3.8,137,84,37,1418,2000.0,5047
3010,990,0,1,3.5,185,84,20,1309,800.0,5047
3011,3147,0,0,3.6,62,84,20,993,1500.0,5047
3012,1613,0,0,3.9,75,84,38,878,2000.0,5047
3013,692,0,0,3.8,118,84,20,1321,1900.0,5047
3014,1459,0,0,2.8,161,84,21,539,1200.0,5047
3015,2494,0,1,3.0,83,84,20,1547,1200.0,5047
3016,2028,1,0,2.6,118,53,21,1196,1200.0,5047
3017,916,0,0,2.9,51,84,20,1235,600.0,5047
3018,1731,0,1,3.6,54,84,20,1279,1100.0,5047
3019,420,0,1,4.2,65,9,14,355,400.0,5047
3020,1985,1,1,4.3,840,9,22,1468,600.0,2167
3021,586,1,0,4.2,819,9,13,506,300.0,278
3022,1813,1,1,4.0,130,9,13,367,600.0,473
3023,2212,1,1,3.2,501,9,13,359,500.0,5015
3024,1631,0,0,4.0,72,9,13,332,500.0,5047
3025,342,1,0,4.0,293,9,62,366,650.0,315
3026,485,0,0,2.3,30,9,13,436,900.0,5047
3027,130,0,0,4.1,701,9,13,387,600.0,5047
3028,383,1,1,4.5,733,84,17,9,900.0,468
3029,924,1,1,4.3,330,84,22,1315,1400.0,1687
3030,512,0,1,4.2,500,84,22,573,2000.0,5047
3031,522,1,0,3.4,54,25,13,374,1000.0,474
3032,1995,1,0,4.1,142,84,13,332,700.0,1083
3033,2742,1,0,3.1,175,84,35,779,600.0,694
3034,588,1,0,2.8,67,53,13,508,300.0,3149
3035,3083,0,0,3.9,57,84,1,177,400.0,5047
3036,2498,0,0,3.9,90,84,13,396,700.0,5047
3037,923,1,0,3.5,156,80,72,1056,400.0,2110
3038,1751,1,0,3.8,599,53,29,1477,700.0,5047
3039,444,1,0,4.2,351,9,20,604,600.0,1315
3040,1540,1,0,3.6,151,17,29,1004,450.0,5047
3041,847,1,0,3.8,798,53,29,1429,450.0,5047
3042,973,1,0,3.8,78,80,72,1518,250.0,3883
3043,1919,1,0,2.8,295,53,29,1196,500.0,5047
3044,2251,1,0,4.0,107,84,62,1209,400.0,5047
3045,2679,1,0,3.6,193,25,29,282,400.0,5047
3046,1284,1,1,4.2,767,9,20,1166,700.0,2511
3047,219,1,0,4.4,150,53,62,1238,300.0,4735
3048,2640,1,0,3.5,69,9,20,1142,850.0,1300
3049,905,1,0,3.8,58,53,62,939,500.0,3943
3050,359,1,0,3.7,751,53,20,1210,500.0,2998
3051,485,1,0,3.6,97,53,13,332,650.0,791
3052,789,1,0,4.0,151,84,62,1375,600.0,5047
3053,2212,1,0,3.6,297,84,62,666,400.0,4514
3054,1723,1,0,3.6,162,53,29,1156,400.0,282
3055,2948,1,0,3.3,405,84,29,1327,500.0,3531
3056,1059,1,0,3.7,241,53,62,1407,400.0,4835
3057,1773,1,0,4.3,200,25,72,1465,600.0,5047
3058,3114,1,1,4.4,1777,53,20,558,800.0,3404
3059,1419,1,0,4.2,218,9,69,1121,400.0,4213
3060,1006,1,0,3.4,308,53,62,1196,300.0,1279
3061,2971,1,0,3.0,208,53,62,1547,450.0,96
3062,3032,1,0,3.5,338,53,20,94,1000.0,393
3063,2706,1,1,3.5,151,53,20,1196,800.0,4419
3064,104,1,0,3.3,387,84,20,286,800.0,5047
3065,843,1,0,3.4,372,84,20,1209,500.0,5047
3066,1719,1,0,3.0,394,9,62,322,500.0,1600
3067,1149,1,0,3.9,84,53,62,942,300.0,5047
3068,1001,1,0,3.7,52,84,29,1156,350.0,1068
3069,1309,1,0,3.7,175,84,29,1296,500.0,248
3070,852,1,0,4.6,110,53,11,214,400.0,1626
3071,2645,1,0,3.9,81,53,62,1209,400.0,5047
3072,839,1,0,2.6,158,53,62,1156,300.0,5047
3073,1450,1,0,3.9,162,84,29,1033,300.0,2124
3074,2710,1,0,2.6,329,53,20,947,700.0,5047
3075,895,1,0,4.0,306,53,62,1628,150.0,641
3076,772,1,0,3.1,152,53,20,199,600.0,1518
3077,221,1,0,4.2,78,84,72,1392,500.0,1890
3078,135,1,0,3.3,225,53,62,1333,250.0,271
3079,2347,1,0,3.1,216,53,20,601,650.0,5047
3080,1547,1,0,3.3,68,53,12,228,250.0,2306
3081,1993,1,1,3.9,1117,84,20,114,750.0,3555
3082,856,1,0,3.0,458,9,62,1474,800.0,141
3083,732,1,0,4.1,502,53,30,773,500.0,2271
3084,2901,1,0,4.0,167,53,30,798,350.0,3192
3085,3069,1,0,4.0,171,84,0,181,500.0,1646
3086,1453,0,0,4.1,1123,9,62,1439,500.0,5047
3087,420,0,1,4.2,65,9,14,355,400.0,5047
3088,1282,1,0,2.4,125,84,20,1201,500.0,748
3089,1380,1,0,3.3,184,53,62,825,350.0,471
3090,2843,1,0,4.2,402,84,29,1156,400.0,3924
3091,924,1,1,4.3,330,84,22,1315,1400.0,1687
3092,1283,1,0,3.7,487,53,20,278,700.0,2737
3093,608,1,0,3.5,108,53,62,1335,300.0,3849
3094,968,1,0,4.1,48,53,29,1113,600.0,1501
3095,1030,1,0,3.2,835,84,29,923,450.0,2974
3096,1735,1,0,4.2,3336,53,20,304,600.0,5047
3097,453,1,0,3.9,114,25,62,323,600.0,1414
3098,1016,1,0,4.1,319,53,29,1196,300.0,3841
3099,1132,1,0,4.5,224,53,62,530,300.0,4697
3100,2307,0,0,3.4,230,9,20,516,550.0,5047
3101,2083,1,0,3.7,486,25,62,1465,750.0,4225
3102,176,1,0,4.0,58,84,30,789,300.0,3209
3103,109,1,0,3.8,107,9,20,1162,800.0,5047
3104,1618,1,0,3.2,789,9,62,106,400.0,1377
3105,2318,1,0,4.0,239,53,62,1637,200.0,4997
3106,2762,1,0,3.9,191,84,62,1196,300.0,5047
3107,939,1,0,4.0,176,25,29,1190,500.0,1015
3108,1682,1,0,3.9,666,53,20,1606,450.0,2841
3109,2143,1,0,3.1,158,9,62,1209,450.0,4914
3110,1623,1,0,4.0,901,84,29,1156,400.0,1949
3111,614,1,0,4.2,334,53,68,1643,200.0,2535
3112,2381,1,0,3.1,71,84,62,1156,400.0,4130
3113,2029,1,1,3.9,1644,84,20,294,800.0,4592
3114,1565,1,0,4.4,536,58,29,769,600.0,2077
3115,721,1,0,4.5,949,53,30,956,400.0,599
3116,2563,1,0,4.1,284,53,30,789,300.0,2328
3117,2968,0,0,2.6,140,9,20,1589,400.0,5047
3118,1509,0,0,2.9,595,9,20,50,650.0,5047
3119,2216,0,0,3.6,97,9,62,1196,450.0,5047
3120,712,1,0,4.3,501,84,30,956,400.0,5047
3121,1012,1,0,3.8,178,84,62,1328,400.0,3552
3122,2000,1,0,4.1,74,53,29,1465,750.0,2180
3123,342,1,0,3.8,63,53,13,366,650.0,313
3124,2610,1,0,3.8,26,53,62,234,150.0,5047
3125,2386,1,0,4.0,546,9,20,238,800.0,2839
3126,1967,1,0,3.7,111,84,29,64,200.0,4791
3127,817,1,0,3.4,242,80,62,1156,300.0,3852
3128,1698,0,0,2.4,229,9,20,1156,450.0,5047
3129,1985,1,1,4.6,2750,53,22,1468,600.0,2239
3130,2962,1,0,2.8,511,84,62,1196,350.0,3825
3131,1372,1,0,2.8,246,25,41,322,400.0,671
3132,3089,1,1,3.6,109,84,62,1156,300.0,3257
3133,884,1,0,4.0,180,9,66,320,550.0,38
3134,427,1,1,4.7,5746,53,56,721,1400.0,3322
3135,90,1,0,3.6,118,80,72,285,300.0,2002
3136,2145,1,0,4.1,141,53,62,1156,300.0,5047
3137,2426,1,1,4.5,2949,53,5,1311,1300.0,199
3138,580,1,0,4.1,219,80,45,1644,250.0,3689
3139,2692,1,0,3.0,530,84,20,1036,500.0,3694
3140,1940,0,0,2.9,115,9,20,1196,800.0,5047
3141,130,0,0,4.1,701,9,13,387,600.0,5047
3142,2168,1,0,3.3,244,9,62,203,400.0,2442
3143,642,1,0,3.7,80,53,20,307,600.0,5047
3144,2478,1,1,4.0,956,84,20,208,750.0,5047
3145,1928,1,0,3.9,756,53,20,1181,1000.0,755
3146,1562,1,1,3.9,328,9,20,101,600.0,2651
3147,1056,1,1,4.6,586,84,20,0,1000.0,5047
3148,799,1,0,3.9,631,53,62,1451,300.0,3786
3149,1547,1,0,3.7,141,53,9,214,300.0,2902
3150,795,1,0,2.9,142,25,72,1156,400.0,1663
3151,1865,1,0,3.6,535,53,62,209,400.0,5047
3152,701,1,1,4.0,364,84,20,1053,700.0,2122
3153,137,1,0,4.0,108,84,20,49,700.0,5047
3154,2585,1,0,4.1,926,84,20,1081,700.0,5047
3155,37,1,0,4.0,458,53,62,1451,400.0,5047
3156,291,1,0,3.9,167,84,29,235,650.0,1995
3157,2767,1,1,4.1,1739,84,20,1017,1400.0,2485
3158,383,1,1,4.5,733,84,17,9,900.0,468
3159,1900,1,0,3.9,175,84,62,1156,350.0,5047
3160,2765,1,0,4.0,738,84,20,625,750.0,2023
3161,761,1,0,3.8,56,84,20,1069,900.0,2001
3162,2135,1,0,3.6,202,84,62,565,400.0,5047
3163,234,1,1,4.0,903,53,20,45,750.0,1843
3164,408,1,1,4.0,1623,84,22,1624,900.0,2622
3165,2539,1,0,3.1,226,53,20,1591,500.0,5047
3166,1178,1,0,3.9,118,84,29,918,600.0,3522
3167,548,1,0,4.1,119,25,0,181,500.0,602
3168,1675,1,0,3.9,279,53,20,266,750.0,4189
3169,2198,1,1,3.9,225,53,20,1182,800.0,5047
3170,250,1,0,3.6,124,53,62,197,600.0,5047
3171,1583,1,0,3.9,195,9,62,1180,300.0,3618
3172,2396,1,1,3.5,261,9,60,723,1500.0,4667
3173,1574,1,0,4.0,652,53,62,1674,450.0,4975
3174,1106,1,0,3.8,424,84,20,261,800.0,5047
3175,528,1,0,4.3,559,84,13,470,550.0,5047
3176,1847,1,0,3.5,94,84,41,81,500.0,4750
3177,2655,1,0,3.4,226,84,62,1156,400.0,5047
3178,1256,1,0,3.5,374,84,20,286,550.0,5047
3179,625,1,0,3.7,353,84,20,1181,700.0,5047
3180,672,1,0,4.1,295,53,20,1156,1000.0,5047
3181,2233,1,0,3.8,99,84,62,1331,450.0,5047
3182,589,1,0,3.8,90,84,12,1652,250.0,4094
3183,3153,1,0,4.4,1034,84,29,930,500.0,2313
3184,3116,1,0,4.7,231,84,20,1651,2000.0,834
3185,81,1,0,4.0,136,53,20,1579,1000.0,5047
3186,1024,1,1,4.4,1151,53,60,1228,1200.0,5047
3187,1362,1,0,3.8,197,9,62,84,300.0,2762
3188,217,1,0,3.7,61,84,29,38,600.0,5047
3189,1813,1,1,4.0,130,9,13,367,600.0,473
3190,3155,1,0,4.3,170,84,64,1340,400.0,2317
3191,1260,1,0,4.0,717,53,20,941,800.0,756
3192,840,1,0,3.8,281,84,20,1375,700.0,324
3193,2183,1,1,3.8,741,84,20,1156,900.0,5047
3194,271,1,1,4.3,176,53,20,88,1000.0,5047
3195,1462,1,0,3.8,303,84,62,866,350.0,4408
3196,2434,1,1,4.0,510,9,20,48,800.0,2193
3197,392,1,0,4.1,74,84,9,212,300.0,3795
3198,2125,1,0,4.9,518,84,20,1156,2000.0,3291
3199,362,1,0,4.3,627,84,41,235,450.0,5047
3200,1964,1,0,3.8,294,53,62,1459,350.0,5047
3201,1092,1,0,3.7,188,9,62,1628,200.0,3033
3202,810,1,0,3.9,79,53,62,1156,250.0,58
3203,1457,1,0,3.6,63,25,11,778,400.0,5047
3204,38,1,0,2.7,135,53,20,279,550.0,5047
3205,255,1,0,4.2,764,84,20,596,1100.0,5047
3206,1693,1,0,4.1,191,84,12,220,250.0,3197
3207,613,1,0,3.9,100,84,41,1156,400.0,2570
3208,1976,1,1,3.9,539,84,60,880,1500.0,804
3209,354,1,0,3.9,1618,84,20,292,800.0,1291
3210,1906,1,0,3.0,177,84,62,1185,400.0,2870
3211,1076,1,1,4.2,794,84,1,179,600.0,4470
3212,649,1,1,4.2,263,84,20,122,1500.0,5047
3213,2564,1,0,4.3,544,84,33,955,500.0,1574
3214,1839,1,1,4.1,471,84,20,1490,800.0,5047
3215,2942,1,1,4.3,1017,84,20,1009,1500.0,3886
3216,2202,1,0,4.2,253,9,62,1547,200.0,890
3217,2635,1,0,3.7,81,9,62,817,400.0,2583
3218,588,1,0,2.8,67,53,13,508,300.0,3149
3219,1913,1,0,2.4,56,53,20,1196,600.0,997
3220,890,1,0,4.0,497,53,20,604,600.0,2620
3221,2246,1,0,3.7,61,53,62,839,200.0,3630
3222,828,1,1,4.4,1216,53,21,1156,1100.0,2554
3223,2571,1,0,4.0,388,53,20,49,500.0,5047
3224,1188,1,0,3.7,204,53,41,1181,600.0,3661
3225,3017,1,0,3.7,88,84,62,1196,300.0,1936
3226,1423,0,0,4.2,2992,84,20,1156,800.0,5047
3227,2757,0,1,2.7,442,53,20,1156,900.0,5047
3228,1684,0,1,4.0,288,84,20,636,1500.0,5047
3229,990,0,1,3.5,185,84,20,1309,800.0,5047
3230,314,0,0,3.6,115,84,20,1196,600.0,5047
3231,315,0,0,3.8,35,53,21,80,1100.0,5047
3232,160,0,0,4.0,90,84,30,956,200.0,5047
3233,2302,0,0,4.1,122,53,62,1156,200.0,5047
3234,1386,0,0,3.4,46,84,62,1386,350.0,5047
3235,153,0,0,3.9,50,84,20,197,500.0,5047
3236,552,0,0,3.9,123,84,43,1112,400.0,5047
3237,1002,0,0,3.2,167,84,20,1156,450.0,5047
3238,2494,0,1,3.0,83,84,20,1547,1200.0,5047
3239,3094,0,0,3.8,688,53,20,604,1000.0,5047
3240,1262,0,0,3.7,198,84,20,1209,700.0,5047
3241,2498,0,0,3.9,90,84,13,396,700.0,5047
3242,1261,0,0,2.8,70,80,20,1520,650.0,5047
3243,119,0,0,2.1,342,53,62,282,500.0,5047
3244,2107,0,0,3.3,47,53,62,1156,300.0,5047
3245,526,0,0,3.7,51,84,20,624,600.0,5047
3246,2201,0,0,3.4,32,84,29,83,400.0,5047
3247,1397,0,0,2.6,84,84,41,1156,400.0,5047
3248,1157,0,0,3.8,78,53,62,1196,350.0,5047
3249,1731,0,1,3.6,54,84,20,1279,1100.0,5047
3250,1932,0,0,3.5,44,53,62,1175,400.0,5047
3251,1915,1,0,3.9,84,84,62,1589,250.0,2430
3252,766,1,1,3.8,384,53,20,1592,800.0,5047
3253,1789,1,0,2.8,1870,9,20,110,750.0,2851
3254,1889,1,0,3.7,114,53,62,1209,400.0,2021
3255,621,1,0,2.8,43,53,3,175,450.0,5047
3256,514,1,0,3.8,373,53,62,1410,300.0,2356
3257,2170,1,0,3.9,385,84,62,1407,300.0,2837
3258,110,1,0,3.0,148,9,20,57,600.0,3888
3259,1860,1,0,3.6,195,53,20,74,650.0,753
3260,1498,1,1,3.8,572,53,20,1183,600.0,736
3261,1700,1,0,3.9,55,53,20,609,800.0,1321
3262,831,1,0,4.0,463,9,20,1156,700.0,3667
3263,35,1,0,3.6,106,9,62,1589,250.0,5047
3264,1383,1,0,3.0,451,53,20,1356,500.0,3029
3265,522,1,0,3.4,54,25,13,374,1000.0,474
3266,1070,1,0,3.6,92,9,62,1589,350.0,2033
3267,3139,1,0,3.6,89,53,62,1354,700.0,1003
3268,2119,1,0,4.1,673,53,62,1644,200.0,259
3269,815,1,0,3.8,147,84,62,1327,400.0,4410
3270,1403,1,0,3.7,205,53,62,1156,350.0,4444
3271,141,1,0,3.7,106,9,41,69,500.0,664
3272,2486,1,0,3.8,97,9,20,1552,800.0,3969
3273,1960,1,0,3.9,40,84,20,144,2000.0,893
3274,1469,1,0,3.8,207,84,62,1039,350.0,2057
3275,2102,1,0,3.1,111,84,62,1219,600.0,5047
3276,1035,1,0,2.8,36,84,20,708,700.0,5047
3277,2334,1,1,4.0,152,53,20,1405,800.0,4417
3278,2166,1,0,3.6,49,9,62,826,300.0,4682
3279,656,1,0,3.1,61,53,29,521,550.0,5047
3280,1767,1,0,3.8,49,84,30,949,400.0,4291
3281,139,1,0,3.8,241,84,20,83,550.0,3325
3282,2947,1,0,2.8,31,84,20,1589,400.0,1267
3283,1031,1,0,3.4,372,9,20,569,750.0,1915
3284,58,1,0,2.7,35,9,62,1156,150.0,257
3285,1172,1,0,3.7,61,53,20,296,700.0,5047
3286,586,1,0,4.2,819,9,13,506,300.0,278
3287,2623,1,0,3.9,147,84,62,1110,600.0,4584
3288,3121,1,0,3.5,51,84,29,1547,600.0,1933
3289,1841,1,0,3.7,25,84,62,1196,500.0,5047
3290,1497,1,0,3.2,379,84,20,1377,1000.0,3405
3291,1611,1,0,3.9,217,53,62,1156,250.0,4037
3292,1091,1,0,4.2,175,53,20,1401,1000.0,4319
3293,1996,1,1,3.8,818,84,22,1029,1100.0,3816
3294,1511,1,0,3.8,47,53,62,1033,300.0,3921
3295,1322,1,1,3.8,129,84,5,1318,1200.0,2670
3296,1231,1,0,3.8,81,25,41,680,500.0,4874
3297,2742,1,0,3.1,175,84,35,779,600.0,694
3298,2244,1,0,3.8,117,84,62,866,450.0,238
3299,2783,1,0,3.2,126,84,62,817,300.0,1811
3300,1037,1,0,3.6,39,84,62,1451,400.0,2059
3301,775,1,0,3.5,178,53,20,1191,800.0,648
3302,879,1,0,3.9,97,53,12,217,400.0,3418
3303,2072,1,0,4.0,141,84,20,1335,800.0,542
3304,1022,1,0,3.6,43,84,29,624,500.0,4574
3305,1401,1,0,3.4,86,84,62,1156,300.0,2833
3306,50,1,0,3.6,94,9,62,1196,300.0,4665
3307,2494,1,0,4.0,121,80,20,1210,800.0,3569
3308,1816,1,0,3.5,118,53,29,1416,200.0,2786
3309,2945,1,0,3.8,60,84,20,1375,800.0,4334
3310,2226,1,0,4.0,121,9,62,1482,900.0,4279
3311,1166,1,0,3.4,51,53,20,1185,600.0,2596
3312,2146,1,0,4.2,416,84,25,1156,1600.0,1853
3313,1736,1,0,3.5,131,84,20,236,800.0,5047
3314,233,1,0,2.2,479,53,20,1196,650.0,4318
3315,3127,1,1,3.8,818,9,21,1156,750.0,2987
3316,1381,1,0,3.2,267,9,20,1038,500.0,2898
3317,1327,1,1,3.7,690,9,20,598,750.0,4963
3318,979,1,0,3.6,55,53,20,591,750.0,1341
3319,2372,1,0,2.9,84,25,20,1156,500.0,3508
3320,2909,1,0,2.8,89,84,41,558,500.0,1320
3321,798,1,0,3.6,194,84,62,1386,350.0,4386
3322,120,1,1,3.9,568,84,47,663,1000.0,1105
3323,2028,1,0,2.6,118,53,21,1196,1200.0,682
3324,1810,1,0,3.3,218,9,20,1386,550.0,656
3325,1062,1,0,2.9,38,84,34,950,200.0,4311
3326,2545,1,1,3.9,663,53,20,1232,750.0,4830
3327,1159,1,0,3.8,507,84,20,565,900.0,3602
3328,786,1,0,2.1,242,53,62,197,400.0,988
3329,1297,1,0,3.7,214,84,41,1156,700.0,3911
3330,1328,1,0,3.8,429,53,20,286,550.0,3387
3331,366,1,0,3.5,86,9,20,1187,500.0,2018
3332,2356,1,0,3.3,80,84,41,1465,500.0,4151
3333,2758,1,0,3.6,197,84,20,1198,700.0,5047
3334,1870,1,0,3.4,83,53,62,916,200.0,5047
3335,1791,1,0,3.9,62,84,62,1196,200.0,4908
3336,52,1,0,4.0,68,53,62,1156,250.0,4443
3337,1721,1,0,4.0,34,53,20,1156,800.0,2646
3338,2882,1,1,4.2,560,84,20,1365,1000.0,2832
